,Unnamed: 0,station_nm,dec_lat_va,dec_long_va,state
312,1377895,"L.WOODHAM REDIMIX,NVARRE",30.40269893,-86.8763491,FL
313,1382411,LOCAL NO.024-420-1,30.40297794,-84.3332345,FL
314,1389492,Well ww 13 302416087505501 Baldwin Cnty AL,30.40477778,-87.8483611,AL
315,1396111,"OLD CITY HALL WELL AT FORT WALTON BEACH, FL.",30.40519967,-86.611064,FL
316,1396175,FT WALTON ELEM SCHOOL,30.40547746,-86.607175,FL
317,1411817,"BILL COLLIER WELL AT FLOROSA,FL",30.40881014,-86.7341226,FL
318,1413546,"USGS OBS.WELL 62,B.CHICO",30.40908698,-87.2546938,FL
319,1438014, EB- 917,30.43741316,-91.1417728,LA
320,1446091,"B-9 USGS WELL at Taylor, FL",30.4391194,-82.292896,FL
321,1446455,"CITY OF BLOUNSTOWN WELL AT BLOUNSTOWN,FLA.",30.44352934,-85.0463064,FL
322,1450807,EB-1293,30.44333333,-91.1438889,LA
323,1460094,TS-60-35-503 (Bailey Grove Piezometer No. 2-A),30.4436111,-95.7080556,TX
324,1469908,"WILSONS COWFORD FISH CAMP WELL NR EBRO, FLORIDA",30.4438076,-85.90910179,FL
325,1471897,"USGS WELL AT BOG AT TALLAHASSEE,FLA.",30.44464467,-84.2832331,FL
326,1476751,EB-1274,30.44519075,-91.142884,LA
327,1484828,LOCAL NO.026-509-1,30.4471395,-85.1607531,FL
328,1489180,ESCAMBIA 026-713-6,30.44741953,-87.224971,FL
329,1493473,USGS OBS.WELL 026-713-5,30.4496417,-87.2174708,FL
330,1502667,EB-806B,30.4507462,-91.1776072,LA
331,1503897,VICTORY NO 2,30.4524193,-86.0991065,FL
332,1504657,SELMA MADARA NEAR FREEPORT,30.4560306,-86.17049719,FL
333,1506598,T AND W MOODY WELL,30.4565861,-86.1596636,FL
334,1507438,USGS WRIGHT TEST WELL,30.46325369,-86.6388425,FL
335,1511891,WELL 28 NR CLAY POINT,30.46630925,-86.6235644,FL
336,1512374,PENS.AIRPRT.TERM.BLDG.,30.47519677,-87.194137,FL
337,1515374,FFS WELL S OF JASPER,30.4766074,-82.91457749,FL
338,1516312,LOCAL NO.17,30.4824324,-83.41681459,FL
339,1523659,"POSTIL POINT WELL AT EGLIN, NR NICEVILLE, FL",30.48269825,-86.4810609,FL
340,1532195,TOM HUGHES WELL,30.48353085,-86.3555019,FL
341,1535653,R A MARSH WELL,30.4868635,-86.249388,FL
342,1540261,MURPHY OIL CO WELL,30.49158509,-86.138274,FL
343,1541851,EB-944,30.49241189,-91.1720517,LA
344,1547580,"WELL WALTON 17 AT FREEPORT, FLORIDA",30.48714076,-86.1366073,FL
345,1555540,TS-60-35-202 (Flower Follet),30.49883333,-95.7106111,TX
346,1558575,"CITY OF TALLA. OLSON RD WELL AT TALLAHASSEE, FL.",30.5004779,-84.2296206,FL
347,1562987,TALLAHASSEE RAY DIEHL 8-IN TH,30.5035334,-84.2312874,FL
348,1565151,B-4204 EGLIN 27 FLD 4-2,30.5060306,-86.5877302,FL
349,1572327,"WELL 422B NR GREENHEAD , FLORIDA",30.50713828,-85.5846508,FL
350,1577089,EB-297,30.50741157,-91.1917745,LA
351,1578159,D MARTIN WELL,30.51130704,-86.2004978,FL
352,1578907,J M THOMPSON WELL,30.5149177,-86.1313294,FL
353,1580224,USGS OBS.WELL 46-ENSLEY,30.51908448,-87.2730287,FL
354,1599869,LEON 115,30.51992084,-84.3482364,FL
355,1608626,YD-58-25-907,30.52575169,-97.8930688,TX
356,1609722,"LK JACKSON DEEP WELL NR TALLAHASSEE,FLA.",30.52853163,-84.3626815,FL
357,1626588,YU-60-28-802 (Sam Hou. Nat. Forest Piezo. No. 1),30.52816667,-95.5639167,TX
358,1631481,USGS OBS.WELL 032-724-1,30.5357505,-87.404978,FL
359,1636751,FRM NO 72 DP FST AM FRMS,30.53741643,-85.9677142,FL
360,1639083,EB-1000,30.54768838,-91.1973303,LA
361,1640314,ROGUE CREEK NO 2 WELL,30.5560289,-86.5621742,FL
362,1640840,ROGUE CREEK NO 1 WELL,30.55852884,-86.561063,FL
363,1641273,FRM NO 41 DP FST AM FRMS,30.563527,-86.0399382,FL
364,1643294,FRM NO 98 FST AM FRMS,30.57158216,-85.95854729,FL
365,1644835,TENMILE CREEK NO2 WELL,30.5726951,-86.51383979,FL
366,1645320,FRM NO 2 DP FST AM FRMS,30.5740825,-86.1029955,FL
367,1647723,TENMILE CREEK NO 1 WELL,30.5743617,-86.5146732,FL
368,1648319,YU-60-27-4xx (NFSR208S),30.5753611,-95.7167306,TX
369,1651241,AUX FIELD 2 B-2204,30.5782503,-86.4441158,FL
370,1658072,LOCAL NO.034-407-1,30.57992118,-84.1232284,FL
371,1662946,WELL 43,30.58185965,-85.9349356,FL
372,1663788,B-8738 EGLIN AFB,30.5843608,-86.31800129,FL
373,1665148,AST CATTLE FARM WELL,30.59547207,-84.6104684,FL
374,1666005,EGLIN 29 FLD 5-2,30.58686098,-86.630787,FL
375,1681329,USGS TEST WELL7 W5005,30.58936057,-87.1110793,FL
376,1686627,USGS-MONSANTO OBS.WELL83,30.5910271,-87.2333053,FL
377,1693662,BLDG 1481 ROCK HILL TOWER EGLIN AFB FL,30.59602637,-86.11271799,FL
378,1695649,USGS-MONSANTO OBS WELL73,30.59963797,-87.26525089,FL
379,1707661,USGS OBS WELL MNSNTO 74,30.60297119,-87.2805293,FL
380,1719606,LAKE TALLAVANA NO.2,30.60408464,-84.468242,FL
381,1720605,USGS OBS.WELL 45 CNTNMNT,30.6040822,-87.3191418,FL
382,1723418,LOCAL NO.036-305-1,30.60632398,-83.0848623,FL
383,1728087,"ALFORD WELL AT VERNON,FL",30.620748,-85.707153,FL
384,1733058,03740901,30.62297544,-84.1623969,FL
385,1733471,LOCAL NO.36A,30.624642,-84.16989719,FL
386,1747360,ELCON NO.2 AST ST RD 267,30.63463819,-84.5996353,FL
387,1747500,LOCAL NO.038-336-1,30.63686855,-83.6065457,FL
388,1752260,LAKE FONTAIN WELL AT MERRILY PLANTATION,30.65131006,-83.8446084,FL
389,1754325,YU-60-22-4xx (3NotchRdD),30.67030556,-95.3671889,TX
390,1755302,"USGS TEST WELL6,FLRDALE",30.68408,-86.8319036,FL
391,1760531,Ev-229,30.6890861,-92.4418003,LA
392,1767965,USGS TEST WELL NO 2,30.71463469,-87.006076,FL
393,1772746,33D069,30.7205696,-81.5497629,GA
394,1783968,ARGYLE TOWER FFS,30.72630014,-86.05660549,FL
395,1785559,BAGGETT CREEK NO 2 WELL,30.72796734,-86.6591213,FL
396,1786036,BAGGETT CREEK NO 1 WELL,30.72852287,-86.6574546,FL
397,1786514,BSA CAMP LK EUCHEE WELL,30.73296705,-86.2021654,FL
398,1791061,33D071,30.73523613,-81.5512076,GA
399,1810638,33D073,30.735,-81.55138889,GA
400,1827518,07E055,30.75280556,-84.8171111,
401,1827860,33E007,30.75345795,-81.5767091,GA
402,1833339,08E040,30.76613889,-84.6720833,GA
403,1833856,08E038,30.78680187,-84.666025,GA
404,1842259,3.3e+28,30.79912457,-81.5195404,GA
405,1854800,8e+39,30.8018611,-84.6781111,GA
406,1863046,3.3e+55,30.81442946,-81.57154299,GA
407,1865938,270000.0,30.82883445,-82.3604055,GA
408,1883640,19000000000.0,30.8310496,-83.2826652,GA
409,1908371,TEST WELL FST AM FRMS,30.83074144,-86.3893926,FL
410,1909113,14E015,30.8339611,-83.9819833,GA
411,1910689,07E054,30.8365475,-84.8506888,
412,1911576,LOCAL NO.050-548-1,30.83740844,-85.810211,FL
413,1915885,Be-443,30.83852975,-93.4204466,LA
414,1921367,RAY PETER WELL,30.8454632,-86.1424414,FL
415,1922206,Ev-691,30.84694444,-92.2780556,LA
416,1923350,US-53-09-301,30.8528611,-102.8927806,TX
417,1926111,LOCAL NO.051-556-1,30.85546293,-85.9385472,FL
418,1930431,19E043,30.8638122,-83.290986,GA
419,1934079,LOCAL NO.052-545-2,30.8674075,-85.7579878,FL
420,1938025,12F036,30.8766046,-84.214359,GA
421,1960022,19F039,30.87825719,-83.2620964,GA
422,1961704,08F001,30.8799105,-84.7401971,GA
423,1962025,LOCAL NO. 053-527-1,30.8982424,-85.4585426,FL
424,1966505,06F001,30.89715998,-84.8985456,GA
425,1983159,JACKSON STILL TOWER,30.89990586,-86.20716539,FL
426,1983998,USGS OBS. 054-726-1,30.91351785,-87.4419246,FL
427,1994550,SH-48,30.92212437,-90.8051005,LA
428,1997411,09F520,30.96185375,-84.5960262,GA
429,2017679,HOLMES 7 BUSH,30.9746267,-85.5857661,FL
430,2025286,FLA.FOR.SRV.CMP.HNDRSN.,30.9946262,-86.9682974,FL
431,2034652,R-1207,31.0021339,-92.7212569,LA
432,2038012,33G050,31.069675,-81.5774722,GA
433,2041754,34G033,31.0731111,-81.4141944,GA
434,2049074,34G172,31.07311944,-81.4135694,GA
435,2049715,06G006,31.07435,-84.9863169,GA
436,2066347,09G001,31.07462917,-84.5179683,GA
437,2100669,10G313,31.08546255,-84.43935489,GA
438,2123687,34G168,31.08928889,-81.4202,GA
439,2124328,08G008,31.09741667,-84.7318056,GA
440,2125117,32G045,31.10027778,-81.73,GA
441,2125996,32G047,31.10080556,-81.7100278,GA
442,2133695,33G028,31.1077972,-81.5412722,GA
443,2137009,33G003,31.11314749,-81.5400182,GA
444,2137435,08G001,31.11435034,-84.6788066,GA
445,2154863,27G003,31.11855604,-82.2654027,GA
446,2170652,R-1035,31.1351864,-92.5884745,LA
447,2172504,34H504,31.13634196,-81.4909336,GA
448,2179962,"33H188 TW-26 Colonels Island, Georgia",31.13634147,-81.5428798,GA
449,2192773,18H016,31.13715228,-83.4340582,GA
450,2214654,34H371,31.1385919,-81.4933781,GA
451,2235766,34H391,31.13959186,-81.49476709,GA
452,2253726,34H403,31.1387863,-81.4946837,GA
453,2272090,"34H393 TW-17 Glynn County, GA",31.1405085,-81.4948227,GA
454,2274733,11H003,31.14185044,-84.3651864,GA
455,2275095,34H495,31.14305556,-81.4958333,GA
456,2292421,34H436,31.15053627,-81.4785167,GA
457,2307331,34H437,31.15050849,-81.4787111,GA
458,2329757,34H515,31.1506111,-81.4784444,GA
459,2336429,34H125,31.1517861,-81.491656,GA
460,2352728,11H014,31.15480556,-84.3325278,GA
461,2353428,34H354,31.15698039,-81.4977953,GA
462,2367136,34H355,31.15698039,-81.4977675,GA
463,2380844,33H206,31.15717459,-81.5226016,GA
464,2425371,R-851,31.15796265,-92.7040348,LA
465,2426951,34H514,31.1586111,-81.4861111,GA
466,2433424,073L0063  LAMAR,31.16073449,-89.419787,MS
467,2435615,34H334,31.16067494,-81.48079469,GA
468,2454354,34H344,31.1607027,-81.4807391,GA
469,2468259,34H401,31.16273027,-81.4984343,GA
470,2469211,34H374,31.16495244,-81.4995454,GA
471,2476912,34H485,31.18334167,-81.4830111,GA
472,2477133,33H118,31.16911887,-81.5159349,GA
473,2477911,33H127,31.1687301,-81.50440678,GA
474,2500610,33H133,31.1687912,-81.50440678,GA
475,2522696,07H002,31.1690707,-84.8315892,GA
476,2552100,34H424,31.1699524,-81.4917675,GA
477,2561892,34H427,31.17134126,-81.4948232,GA
478,2561948,08H002,31.1712935,-84.731586,GA
479,2566563,33H216,31.17189664,-81.510657,GA
480,2567757,34H439,31.17273009,-81.497601,GA
481,2567811,33H154,31.17300776,-81.50787919,GA
482,2574343,33H214,31.17245215,-81.5148239,GA
483,2575453,33H130,31.17272998,-81.5084348,GA
484,2579480,33H324,31.17277778,-81.5127778,GA
485,2592422,34H552,31.17452778,-81.4832778,GA
486,2597416,33H108,31.1743965,-81.5201018,GA
487,2598655,33H120,31.17689658,-81.50704589,GA
488,2599049,33H141,31.17911843,-81.54176929,GA
489,2612069,34H496,31.1829861,-81.4826361,GA
490,2612190,34H476,31.1830972,-81.4827083,GA
491,2612602,34H492,31.18315833,-81.4827111,GA
492,2616737,R-955,31.19046353,-92.4248577,LA
493,2618444,33H100,31.19161854,-81.50565719,GA
494,2629420,035G0116  FORREST,31.19379086,-89.1847798,MS
495,2630755,32H048,31.20666667,-81.6772222,GA
496,2631645,Well COVINGTON COUNTY WELL 1 Covington Cnty,31.22211494,-86.25995,AL
497,2638306,07H024,31.2247222,-84.8117,GA
498,2639095,09H014,31.22657034,-84.5218575,GA
499,2644280,Av-271,31.226852,-92.166517,LA
500,2645265,33H192,31.2293945,-81.61760579,GA
501,2646169,R-1320,31.23388889,-92.6112222,LA
502,2647115,10H009,31.23351466,-84.49852349,GA
503,2656716,09H004,31.24573658,-84.5321356,GA
504,2657572,113D0089  PIKE,31.24823165,-90.4537092,MS
505,2659426,35H076,31.24830556,-81.3515,GA
506,2666595,35H068,31.24883333,-81.3514167,GA
507,2672994,35H070,31.24838889,-81.3514722,GA
508,2680127,35H077,31.24888889,-81.35138889,GA
509,2684612,33J062,31.2585606,-81.6106615,GA
510,2701658,11J001,31.26101445,-84.2918522,GA
511,2702549,33J044,31.27606074,-81.5442708,GA
512,2715542,33J043,31.27606074,-81.5445486,GA
513,2715962,11J025,31.27983333,-84.2939167,GA
514,2717325,11J030,31.27980556,-84.2939722,GA
515,2718688,34J077,31.28661664,-81.4748242,GA
516,2729941,R-18,31.2910163,-92.4526371,LA
517,2731524,11J011,31.30073555,-84.3229643,GA
518,2771181,34J080,31.31939346,-81.4695466,GA
519,2790416,035D0130  FORREST,31.3251745,-89.2917281,MS
520,2790624,D-24-22 17BDC [PAL-05],31.3446111,-110.1343056,AZ
521,2790680,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,AZ
522,2799489,035B0006  FORREST,31.35434004,-89.326729,MS
523,2803814,11J021,31.35558333,-84.3658056,GA
524,2804603,13J004,31.3582351,-84.1157379,GA
525,2821555,09J001,31.35878938,-84.5279688,GA
526,2822355,D-24-22 04CBA3 [PAL-US],31.3689111,-110.1192944,AZ
527,2822748,D-24-22 04CBA4 [PAL-UD],31.36890556,-110.1192944,AZ
528,2829112,D-24-22 04CBA1 [PAL-LS],31.36905556,-110.1187806,AZ
529,2829505,D-24-22 04CBC1 [PALUWS],31.3707,-110.1221389,AZ
530,2837737,D-24-22 04CBC2 [PALUWD],31.37070278,-110.1221194,AZ
531,2842224,08K001,31.3773996,-84.654639,GA
532,2858849,08K025,31.37702778,-84.6547222,GA
533,2861289,R-893,31.39434697,-92.1626302,LA
534,2863129,34K104,31.4130018,-81.4531583,GA
535,2869258,HB-40-35-404,31.43294247,-97.7314106,TX
536,2870702,12K014,31.43825,-84.1850278,GA
537,2886239,D-23-22 09DDC [HER-02],31.43975,-110.1082806,AZ
538,2886392,D-23-22 09ACD1 [HERSUS],31.44523056,-110.1109222,AZ
539,2894719,D-23-22 09ACD2 [HERSUD],31.4451861,-110.1109278,AZ
540,2901667,12K136,31.446,-84.2104444,GA
541,2902394,12K137,31.44583333,-84.2102778,GA
542,2903346,D-23-22 09DAA [HER-01],31.4439722,-110.1073972,AZ
543,2903418,11K001,31.4485094,-84.3501878,GA
544,2925555,12K126,31.45045405,-84.2135189,GA
545,2925862,13K015,31.45128818,-84.121017,GA
546,2938513,08K020,31.45138889,-84.6841667,GA
547,2943659,11K015,31.44905556,-84.2676111,GA
548,2952038,18K056,31.45310278,-83.49183889,GA
549,2958415,18K049,31.4535188,-83.49238558,GA
550,2975445,30K004,31.45549599,-81.88122468,GA
551,2979520,17K001,31.4540739,-83.5132197,GA
552,2987855,D-23-22 04DCD2 [HER-LD],31.45453333,-110.1096972,AZ
553,2994257,D-23-22 04DCD4 [HERUED],31.4546722,-110.1099306,AZ
554,3000659,D-23-22 04DCA1 [HERUWS],31.45477778,-110.1105194,AZ
555,3001512,06K009,31.4735062,-84.9210357,GA
556,3016153,06K010,31.4735062,-84.920758,GA
557,3030794,10K005,31.48158799,-84.464088,GA
558,3045861,D-22-22 28CCD [HUN-SO],31.48143889,-110.1186389,AZ
559,3047342,D-22-22 28CAA1 [HUN-LI],31.4832611,-110.1186889,AZ
560,3055872,D-22-22 28CAA2 [HUN-LO],31.48331944,-110.1199667,AZ
561,3064402,11K004,31.4848972,-84.25852,GA
562,3064928,12K129,31.4881111,-84.20825,GA
563,3065235,11K003,31.48730556,-84.2583333,GA
564,3081901,12K180,31.4963611,-84.1561111,GA
565,3090060,12K141,31.49758333,-84.2215278,GA
566,3096734,12K142,31.4973971,-84.221575,GA
567,3097250,12L373,31.50013889,-84.1674167,GA
568,3105409,12L339,31.50402778,-84.1897778,GA
569,3106501,12L370,31.50538889,-84.1795278,GA
570,3113281,12L350,31.50719444,-84.2051944,GA
571,3113736,13L048,31.50878774,-84.0162937,GA
572,3121933,12L277,31.5116111,-84.2091944,GA
573,3131476,31L001,31.517439,-81.8720582,GA
574,3135458,13L013,31.5182311,-84.111851,GA
575,3175238,D-22-22 17ACC3 [COTBLM],31.5196,-110.1296389,AZ
576,3179753,D-22-22 17BDD2 [COTUWD],31.51913889,-110.1317528,AZ
577,3184148,12L030,31.52608333,-84.1695556,GA
578,3194747,15L020,31.5296418,-83.8210135,GA
579,3213945,12L326,31.53692778,-84.23256389,GA
580,3214054,12L295,31.5371186,-84.222131,GA
581,3214880,12L324,31.54277778,-84.23,GA
582,3214989,12L304,31.54295174,-84.2315756,GA
583,3215030,12L305,31.54489615,-84.2312979,GA
584,3215051,12L325,31.5451739,-84.23435349,GA
585,3215349,12L296,31.54545167,-84.2346313,GA
586,3216174,13L182,31.54573117,-84.0574055,GA
587,3216811,12L023,31.54527778,-84.1825,GA
588,3218166,13L180,31.5465649,-84.0137936,GA
589,3228564,32L005,31.54799668,-81.7265014,GA
590,3290061,001C0067  ADAMS,31.53183343,-91.3703918,MS
591,3301853,12L269,31.54980556,-84.2113056,GA
592,3301867,12L028,31.55055556,-84.1997222,GA
593,3310441,D-22-22 06ABD [LSP-6],31.554,-110.1457194,AZ
594,3317318,D-22-22 05BBB3 [LSPLES],31.55300833,-110.1386028,AZ
595,3317445,D-22-22 06AAA4 [LSP-4],31.5534288,-110.1403562,AZ
596,3349508,D-22-22 06AAA7 [LSP-2],31.5534288,-110.1409118,AZ
597,3370351,001C0002  ADAMS,31.5601664,-91.3915038,MS
598,3374377,13L181,31.56100833,-84.0935174,GA
599,3375014,001C0011  ADAMS,31.56155527,-91.4078933,MS
600,3375204,07L021,31.57169444,-84.7979722,GA
601,3375993,11L116,31.57795075,-84.3037995,GA
602,3378849,12L029,31.5807296,-84.1549077,GA
603,3390289,30L009,31.58271428,-81.91289239,GA
604,3393244,12L292,31.5865629,-84.1476853,GA
605,3393922,13L049,31.5893626,-84.0860213,GA
606,3408440,11L001,31.59183919,-84.3426893,GA
607,3418317,11L002,31.59241825,-84.3421399,GA
608,3436998,12L019,31.5935292,-84.1749128,GA
609,3454041,12L020,31.59325145,-84.1749128,GA
610,3471071,12L021,31.59380699,-84.174635,GA
611,3487841,13L014,31.59711899,-84.0771282,GA
612,3491375,13L002,31.5976957,-84.1065774,GA
613,3515778,11L017,31.6012837,-84.2743548,GA
614,3517558,001D0001  ADAMS,31.60072148,-91.3395577,MS
615,3521321,SHELLMAN BLUFF TESTHOLE 35L085,31.60244216,-81.3073223,GA
616,3523374,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,AZ
617,3525809,D-21-20 13CBD1 [TW-8],31.60371389,-110.2715944,AZ
618,3529168,13L015,31.6060288,-84.0690763,GA
619,3545785,D-21-21 13BAB5 [MOSBLM],31.61177778,-110.1676111,AZ
620,3545958,D-21-21 13BAB1 [MOSLNS],31.6119,-110.1674778,AZ
621,3554669,D-21-21 13BAB2 [MOSLND],31.6118972,-110.1674778,AZ
622,3563422,30L003,31.61715799,-81.9092815,GA
623,3585623,D-21-21 02DDC [CHB-LI],31.62744444,-110.1753944,AZ
624,3594000,12M017,31.63575029,-84.1599123,GA
625,3609427,12M002,31.63628357,-84.2135205,GA
626,3622336,12M001,31.63656135,-84.2135205,GA
627,3639206,35M013,31.63994184,-81.2614883,GA
628,3660408,35M012,31.6407752,-81.2570437,GA
629,3661503,D-20-21 33CDD1 [MW-7],31.64470278,-110.2059917,AZ
630,3663533,33M004,31.64854994,-81.6009436,GA
631,3684261,13M008,31.6551734,-84.0918509,GA
632,3685925,067F0020  JONES,31.65794094,-89.175058,MS
633,3691767,09M009,31.6646131,-84.6040841,GA
634,3706394,09M007,31.6646131,-84.6043619,GA
635,3721062,D-20-21 26BCC1 [CHM-2S],31.66527778,-110.1786111,AZ
636,3721710,13M010,31.66767358,-84.0554611,GA
637,3725071,13M011,31.66906245,-84.0549056,GA
638,3725987,13M014,31.66961796,-84.0585168,GA
639,3726838,13M043,31.66989574,-84.0579612,GA
640,3728215,13M015,31.6704513,-84.0562945,GA
641,3729874,13M012,31.6704513,-84.05685,GA
642,3731881,D-20-21 22BAD3 [BOQWP2],31.6832361,-110.1888194,AZ
643,3731976,153N0151  WAYNE,31.68527778,-88.6575,MS
644,3741738,D-20-21 15DCB1 [BOQ-01],31.68988889,-110.1866389,AZ
645,3741864,D-20-21 15DBD1 [BOQ-LI],31.69043056,-110.1852472,AZ
646,3742370,D-20-21 14BCC1 [BOQSUS],31.69561667,-110.1805139,AZ
647,3748586,D-20-21 14BCC2 [BOQSUD],31.69558889,-110.1805278,AZ
648,3753508,067C0034  JONES,31.70293945,-89.1456126,MS
649,3757189,11M034,31.7086111,-84.3174167,GA
650,3757273,12M004,31.709894,-84.154075,GA
651,3761067,063H0003  JEFFERSON,31.71321999,-91.0617718,MS
652,3761982,D-20-21 10AAC2 [FBK-UP],31.713525,-110.1837167,AZ
653,3767827,D-20-21 03CBA [FBK-LI],31.72146944,-110.1933028,AZ
654,3771870,D-20-21 03CAB [FBK-LO],31.7216861,-110.1924889,AZ
655,3776590,13M005,31.7251922,-84.0140746,GA
656,3825433,34M054,31.7288271,-81.4217736,GA
657,3835384,D-19-21 28ACD [TOM-LI],31.75269444,-110.2024111,AZ
658,3841426,D-19-21 21DBB1,31.76605,-110.2051556,AZ
659,3842887,D-19-21 21DBB2,31.76605556,-110.2051861,AZ
660,3844348,D-19-21 21ACC2 [CONLID],31.7671111,-110.2031917,AZ
661,3844854,07N001,31.7693304,-84.7951993,GA
662,3866697,09N001,31.76933266,-84.51852859,GA
663,3872369,35N073,31.77558333,-81.34525,GA
664,3873785,35N074,31.7757222,-81.3451111,GA
665,3873965,D-19-21 08DAC1 [SUM-LI],31.7929861,-110.2175806,AZ
666,3880326,MBOWN-260 ISC4WT,31.80466389,-106.5499444,NM
667,3882678,15N005,31.80805556,-83.83638889,GA
668,3882796,D-19-21 05AAA1 [STD-LI],31.81713056,-110.2156278,AZ
669,3884073,D-19-21 05AAA3 [STDLI2],31.81744444,-110.2152194,AZ
670,3884938,D-19-21 05AAA2 [STD-LO],31.81788333,-110.2146139,AZ
671,3885803,D-18-17 26CBA1 [BLM CIENEGA],31.8390361,-110.5840417,AZ
672,3887482,36N012,31.8536111,-81.20388889,GA
673,3896735,JL-49-13-301,31.87010585,-106.4155417,TX
674,3899172,34N089,31.87076688,-81.39788719,GA
675,3920227,D-18-21 08CDB1,31.87841389,-110.2233833,AZ
676,3921214,11P014,31.8976661,-84.3235233,GA
677,3935855,11P015,31.89738834,-84.32241218,GA
678,3950482,35P057,31.89909949,-81.3617762,GA
679,3963196,35P109,31.91194444,-81.31638889,GA
680,3974284,35P125,31.912,-81.3162778,GA
681,3980883,D-17-20 36ADB1,31.915925,-110.2501222,AZ
682,3981568,MBOWN-236 - JL-49-04-474 (CWF-2A),31.95371338,-106.605825,TX
683,4030346,021L0005  CLAIBORNE,31.9551583,-90.9876054,MS
684,4031026,14P014,31.95878374,-83.9062866,GA
685,4060312,DY-41-04-302,31.96708964,-98.502546,TX
686,4061003,37P113,31.9852145,-81.0198337,GA
687,4092075,D-17-14 03BAA1 [SC-030 A],31.98591464,-110.902311,AZ
688,4108196,10P131,31.98960714,-84.4063024,GA
689,4110948,10P137,31.9954404,-84.4032468,GA
690,4113116,10P136,31.99655149,-84.4032468,GA
691,4115284,35P094,31.99740434,-81.26982669,GA
692,4145293,MBOWN-296 MES39R,31.99831944,-106.6516694,NM
693,4150501,13Q051,32.00044444,-84.0583056,GA
694,4151285,36Q292,32.0008861,-81.17245,GA
695,4151527,10Q038,32.00099587,-84.4013023,GA
696,4154978,36Q020,32.00604155,-81.2131674,GA
697,4179156,10Q072,32.01099567,-84.3988023,GA
698,4182527,10Q071,32.01349558,-84.4001912,GA
699,4185898,10Q070,32.01877319,-84.4021357,GA
700,4189269,39Q003,32.02299175,-80.8503882,GA
701,4212091,39Q024,32.02438054,-80.853166,GA
702,4242168,39Q027,32.02438054,-80.8534438,GA
703,4246834,36Q019,32.02715156,-81.2228898,GA
704,4261856,36Q330,32.0274111,-81.2277944,GA
705,4261905,15Q016,32.03,-83.8522222,GA
706,4269687,38Q201,32.03076877,-80.90149979,GA
707,4281758,38Q002,32.0341019,-80.9031665,GA
708,4326330,25Q001,32.04046536,-82.5012421,GA
709,4347566,35Q070,32.06583333,-81.2722222,GA
710,4351429,MBOWN-286 MES23R,32.0678222,-106.6495,NM
711,4356637,37Q016,32.0760416,-81.0740008,GA
712,4381945,36Q008,32.09187268,-81.14705669,GA
713,4407761,37Q006,32.10131723,-81.1170565,GA
714,4422383,37Q185,32.1063171,-81.110112,GA
715,4448207,D-15-20 21CAB1,32.11478333,-110.3071722,AZ
716,4449417,35Q050,32.1213141,-81.2595575,GA
717,4454762,33R045,32.13186697,-81.6117788,GA
718,4462983,D-15-20 10CAB2,32.1447997,-110.2911844,
719,4464306,D-15-14 09BAC [WR-53],32.14591115,-110.9206454,AZ
720,4476740,BFT-2245,32.1463185,-80.8378872,SC
721,4477927,BFT- 304 USGS TW 3 PT 1,32.14631848,-80.839276,SC
722,4499683,BFT- 439,32.15298539,-80.7887199,SC
723,4505893,D-14-11 34CCC [AV-025 A],32.16229965,-111.2164894,AZ
724,4513947,BFT- 101 USGS TW 2 PT 4  NTWK SITE,32.16826274,-80.7406638,SC
725,4530970,D-14-20 34BBC,32.1770208,-110.2942402,
726,4532259,D-14-14 29CBC [B-076 A],32.18285477,-110.9431463,AZ
727,4544695,MBOWN-271 MES8R,32.1849722,-106.7393528,NM
728,4549902,15R007,32.1862753,-83.7740645,GA
729,4554517,BFT- 444,32.17659547,-80.72677489,SC
730,4562401,D-14-14 23CBA [D-061 A],32.1992434,-110.8881443,AZ
731,4574839,D-14-14 22ADB1 [C-045 A],32.20229888,-110.8964779,AZ
732,4591213,30R007,32.20769067,-81.8859485,GA
733,4591392,MBOWN-82 - 24S.02E.19.214B (M-1B),32.2103738,-106.7727799,NM
734,4605359,32R002,32.2113062,-81.6873341,GA
735,4622393,MBOWN-84 - 24S.02E.19.223A (M-2A),32.21138889,-106.7711111,NM
736,4650269,26R001,32.21739998,-82.4098599,GA
737,4668755,MBOWN-70 - 24S.02E.16.124A (M-4A),32.22555556,-106.7436111,NM
738,4712457,Ja-148,32.22737819,-92.5829261,LA
739,4714704,33R042,32.22833333,-81.5991667,GA
740,4714949,33R043,32.22888889,-81.6072222,GA
741,4715255,33R030,32.22945556,-81.6016694,GA
742,4715295,33R027,32.22969444,-81.60463889,GA
743,4715417,33R028,32.22988889,-81.6031111,GA
744,4715560,33R039,32.2297222,-81.6047222,GA
745,4715615,33R026,32.2299722,-81.60638889,GA
746,4715655,33R040,32.23,-81.6030556,GA
747,4715798,33R025,32.23063889,-81.6044444,GA
748,4716169,33R037,32.23055556,-81.6044444,GA
